,X,Y,value
867,470050.0,8.0,9.5
868,470050.0,9.0,9.5
869,470050.0,10.0,9.5
870,470050.0,11.0,9.5
871,470050.0,12.0,9.5
872,470050.0,13.0,9.5
873,470050.0,14.0,9.5
874,470050.0,15.0,9.5
875,470050.0,16.0,9.5
876,470050.0,17.0,9.5
877,470050.0,18.0,9.5
878,470050.0,19.0,9.5
879,470050.0,20.0,9.5
880,470050.0,21.0,9.5
881,470050.0,22.0,9.5
882,470050.0,23.0,9.5
883,470050.0,24.0,9.5
884,470050.0,25.0,9.5
885,470050.0,26.0,9.5
886,470050.0,27.0,9.5
887,470050.0,28.0,9.5
888,470050.0,29.0,9.5
889,470050.0,30.0,9.5
890,470050.0,31.0,9.5
891,470050.0,32.0,9.5
892,470050.0,33.0,9.5
893,470050.0,34.0,9.5
894,470050.0,35.0,9.5
895,470050.0,36.0,9.5
896,470050.0,37.0,9.5
897,470050.0,38.0,9.5
898,470050.0,39.0,9.5
899,470050.0,40.0,9.5
900,470050.0,41.0,9.5
901,470050.0,42.0,9.5
902,470050.0,43.0,9.5
903,470050.0,44.0,9.5
904,470050.0,45.0,9.5
905,470050.0,46.0,9.5
906,470050.0,47.0,9.5
907,470050.0,48.0,9.5
908,470050.0,49.0,9.5
909,470050.0,50.0,9.5
910,470050.0,51.0,9.5
911,470050.0,52.0,9.5
912,470050.0,53.0,9.5
913,470050.0,54.0,9.5
914,470050.0,55.0,9.5
915,470050.0,57.0,9.5
916,470050.0,58.0,9.5
917,470050.0,56.0,9.5
918,470050.0,59.0,9.5
919,470050.0,60.0,9.5
920,470050.0,61.0,9.5
921,470050.0,62.0,9.5
922,470050.0,63.0,9.5
923,470050.0,64.0,9.5
